ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,time,obs_value
AUT,Austria,XA:6500,AUT - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2013,100
AUT,Austria,XA:6500,AUT - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_M,Sex: Male,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2013,100
AUT,Austria,XA:6500,AUT - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_M,Sex: Male,SOC_CONTIG_DISAB,Contingency: Persons with severe disabilities collecting disability social protection benefits,2013,100
AUT,Austria,XA:6500,AUT - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_M,Sex: Male,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2013,67.2
AUT,Austria,XA:6500,AUT - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_F,Sex: Female,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2013,96.5
AUT,Austria,XA:6500,AUT - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_F,Sex: Female,SOC_CONTIG_DISAB,Contingency: Persons with severe disabilities collecting disability social protection benefits,2013,53.6
AUT,Austria,XA:6500,AUT - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_F,Sex: Female,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2013,85.4
AUT,Austria,XA:6500,AUT - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2014,100
AUT,Austria,XA:6500,AUT - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_DISAB,Contingency: Persons with severe disabilities collecting disability social protection benefits,2014,82.2
AUT,Austria,XA:6500,AUT - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2014,100
AUT,Austria,XA:6500,AUT - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_M,Sex: Male,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2014,100
AUT,Austria,XA:6500,AUT - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_M,Sex: Male,SOC_CONTIG_DISAB,Contingency: Persons with severe disabilities collecting disability social protection benefits,2014,100
AUT,Austria,XA:6500,AUT - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_M,Sex: Male,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2014,69.2
AUT,Austria,XA:6500,AUT - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_F,Sex: Female,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2014,98.8
AUT,Austria,XA:6500,AUT - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_F,Sex: Female,SOC_CONTIG_DISAB,Contingency: Persons with severe disabilities collecting disability social protection benefits,2014,48.1
AUT,Austria,XA:6500,AUT - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_F,Sex: Female,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2014,85.8
AUT,Austria,XA:6500,AUT - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_TOTAL,Contingency: Population covered by at least one social protection benefit,2016,98.6
AUT,Austria,XA:6500,AUT - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2016,100
AUT,Austria,XA:6500,AUT - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_CHILD,Contingency: Children/households receiving child/family cash benefits,2016,100
AUT,Austria,XA:6500,AUT - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_POOR,Contingency: Poor persons covered by social protection systems,2016,100
AUT,Austria,XA:6500,AUT - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_VULN,Contingency: Vulnerable persons covered by social assistance,2016,93
AUT,Austria,XA:6500,AUT - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_F,Sex: Female,SOC_CONTIG_MAT,Contingency: Mothers with newborns receiving maternity benefits,2016,100
AZE,Azerbaijan,XA:6627,AZE - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2000,97
AZE,Azerbaijan,XA:6627,AZE - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2000,6.3
AZE,Azerbaijan,XA:6627,AZE - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2005,3.7
AZE,Azerbaijan,XA:6627,AZE - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2007,5
AZE,Azerbaijan,XA:6627,AZE - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2009,6.6
AZE,Azerbaijan,XA:6627,AZE - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2011,2.6
AZE,Azerbaijan,XA:6627,AZE - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_TOTAL,Contingency: Population covered by at least one social protection benefit,2016,40.3
AZE,Azerbaijan,XA:6627,AZE - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2016,81.1
AZE,Azerbaijan,XA:6627,AZE - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_DISAB,Contingency: Persons with severe disabilities collecting disability social protection benefits,2016,100
AZE,Azerbaijan,XA:6627,AZE - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2016,1.6
AZE,Azerbaijan,XA:6627,AZE - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_POOR,Contingency: Poor persons covered by social protection systems,2016,100
AZE,Azerbaijan,XA:6627,AZE - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_VULN,Contingency: Vulnerable persons covered by social assistance,2016,12.6
AZE,Azerbaijan,XA:6627,AZE - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_M,Sex: Male,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2016,63.1
AZE,Azerbaijan,XA:6627,AZE - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_M,Sex: Male,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2016,2.6
AZE,Azerbaijan,XA:6627,AZE - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_F,Sex: Female,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2016,95.3
AZE,Azerbaijan,XA:6627,AZE - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_F,Sex: Female,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2016,0.8
AZE,Azerbaijan,XA:6627,AZE - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_F,Sex: Female,SOC_CONTIG_MAT,Contingency: Mothers with newborns receiving maternity benefits,2016,14
BDI,Burundi,XA:6639,BDI - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2000,3
BDI,Burundi,XA:6639,BDI - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_INJ,Contingency: Employed covered in the event of work injury,2010,3.5
BDI,Burundi,XA:6639,BDI - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2016,4
BEL,Belgium,XA:6523,BEL - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2000,100
BEL,Belgium,XA:6523,BEL - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2000,81.3
BEL,Belgium,XA:6523,BEL - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2005,84
BEL,Belgium,XA:6523,BEL - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2007,86.1
BEL,Belgium,XA:6523,BEL - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2009,83.6
BEL,Belgium,XA:6523,BEL - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2010,82.8
BEL,Belgium,XA:6523,BEL - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2011,83.1
BEL,Belgium,XA:6523,BEL - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2013,100
BEL,Belgium,XA:6523,BEL - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_DISAB,Contingency: Persons with severe disabilities collecting disability social protection benefits,2013,100
BEL,Belgium,XA:6523,BEL - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2013,100
BEL,Belgium,XA:6523,BEL - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_M,Sex: Male,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2013,100
BEL,Belgium,XA:6523,BEL - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_M,Sex: Male,SOC_CONTIG_DISAB,Contingency: Persons with severe disabilities collecting disability social protection benefits,2013,100
BEL,Belgium,XA:6523,BEL - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_M,Sex: Male,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2013,58.3
BEL,Belgium,XA:6523,BEL - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_F,Sex: Female,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2013,98.9
BEL,Belgium,XA:6523,BEL - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_F,Sex: Female,SOC_CONTIG_DISAB,Contingency: Persons with severe disabilities collecting disability social protection benefits,2013,100
BEL,Belgium,XA:6523,BEL - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_F,Sex: Female,SOC_CONTIG_UNE,Contingency: Unemployed receiving unemployment benefits,2013,90.8
BEL,Belgium,XA:6523,BEL - ILO - ILO Social Security Inquiry Database,SDG_0131_SEX_SOC_RT,SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%),SEX_T,Sex: Total,SOC_CONTIG_PENSION,Contingency: Persons above retirement age receiving a pension,2014,100
